brand,title,content,content_unit,cat_name,cat_id,item_id,mrp,cp
GD,Moong Sabut Dal,1,Kg,Moong Sabut,599,185761,130.5,135
GD,Moong Sabut Dal,500,gm,Moong Sabut,599,185762,63,65
GD,Urad Dal Chilka,1,Kg,Urad Dal Chilka (Kaali Dal),600,185727,173.5,179
GD,Urad Dal Chilka,500,gm,Urad Dal Chilka (Kaali Dal),600,185741,92,95
24 Mantra,Organic Urad Dal Black Split,500,gm,Urad Dal Chilka (Kaali Dal),600,1125380,88.5,90
Rajdhani,Urad Chilka Dal,500,gm,Urad Dal Chilka (Kaali Dal),600,232917,113,115
BTW,Urad Chilka,1,kg,Urad Dal Chilka (Kaali Dal),600,1125565,108,110
BTW,Urad Chilka,500,gm,Urad Dal Chilka (Kaali Dal),600,1125566,57,58
BTW,Urad Dhuli,1,kg,Urad Dal Dhuli,601,1125567,167,170
BTW,Urad Dhuli,500,gm,Urad Dal Dhuli,601,1125568,83.5,85
Mangat Ram,Urad Dal Dhuli,500,gm,Urad Dal Dhuli,601,1388310,162,165
Rajdhani,Urad Dhuli Dal,500,gm,Urad Dal Dhuli,601,232913,100,102
Rajdhani,Urad Dhuli,500,gm,Urad Dal Dhuli,601,1127318,82.5,84
GD,Urad Dal Dhuli,1,kg,Urad Dal Dhuli,601,185726,193,199
GD,Urad Dal Dhuli,500,gm,Urad Dal Dhuli,601,680485,97,100
Tata I Shakti,Urad Dhuli Dal,500,gm,Urad Dal Dhuli,601,1318952,103,106
GD,Urad Sabut,500,gm,Urad Sabut,602,185724,88.5,90
GD,Urad Sabut,1,kg,Urad Sabut,602,680487,166,169
GD,Urad Sabut Dal,1,Kg,Urad Sabut,602,185753,183,189
GD,Urad Sabut Dal,500,gm,Urad Sabut,602,185754,92,95
Sampoorna,Organic Urad Whole Black,500,gm,Urad Sabut,602,185819,97.5,99
Mangat Ram,Urad Sabut,500,gm,Urad Sabut,602,1388312,102,104
Mangat Ram,Urad Sabut,1,kg,Urad Sabut,602,1388304,206,210
BTW,Urad Sabut,1,kg,Urad Sabut,602,1125569,103,105
Rajdhani,Masoor Malka,500,gm,Masoor Dal,604,458146,57,58
Rajdhani,Masoor Malka Dal,500,gm,Masoor Dal,604,232909,66.5,68
Tata I Shakti,Masoor Dal,500,gm,Masoor Dal,604,1318948,69,71
24 Mantra,Masoor Dal,500,gm,Masoor Dal,604,532179,127.5,130
24 Mantra,Organic Masoor Whole,500,gm,Masoor Dal,604,1125351,88.5,90
GD,Masoor Dal,1,kg,Masoor Dal,604,447652,121,125
GD,Masoor Black Dal,1,Kg,Masoor Dal,604,185743,121,125
GD,Masoor Black Dal,500,gm,Masoor Dal,604,680508,61,63
GD,Masoor Dal,500,gm,Masoor Dal,604,185744,63,65
GD,Masoor Small,500,gm,Masoor Dal,604,680511,65.5,68
Mangat Ram,Masoor Sabut,500,gm,Masoor Dal,604,1388311,69.5,71
Mangat Ram,Masoor Sabut,1,kg,Masoor Dal,604,1388299,151,154
Mangat Ram,Masoor Malka Dal,1,kg,Masoor Dal,604,1388306,122.5,125
Rajdhani,Rajma Shri,500,gm,Rajma,606,1127301,48,49
Rajdhani,Rajma Lal,500,gm,Rajma,606,1127299,46,47
Rajdhani,Rajma Chitra,500,gm,Rajma,606,232921,58,59
Rajdhani,Rajma Red,500,gm,Rajma,606,232922,56,57
24 Mantra,Organic Chitkabra Rajma,500,gm,Rajma,606,1125115,98.5,100
GD,Rajma Chitra,500,gm,Rajma,606,185732,63.5,65
GD,Rajma Chitra,1,Kg,Rajma,606,185733,120.5,125
GD,Rajma Lal,500,gm,Rajma,606,185729,63.5,65
GD,Rajma Lal,1,Kg,Rajma,606,185730,123.5,125
GD,Rajma Mini,500,gm,Rajma,606,680537,43.5,45
GD,Rajma Kashmiri,500,gm,Rajma,606,185755,77.5,79
GD,Rajma Kashmiri,1,kg,Rajma,606,680527,153.5,155
BTW,Lal Rajma,1,kg,Rajma,606,1125337,116,118
BTW,Lal Rajma,500,gm,Rajma,606,1125340,57,58
BTW,Rajma Capsule,1,kg,Rajma,606,1125464,128,130
BTW,Rajma Chitra,500,gm,Rajma,606,1125497,44,45
BTW,Rajma Jammu,1,kg,Rajma,606,1125501,152.5,155
BTW,Rajma Jammu,500,gm,Rajma,606,1125507,78.5,80
BTW,Rajma Lal Long,1,kg,Rajma,606,1125511,113,115
BTW,Rajma Lal Long,500,gm,Rajma,606,1125517,64,65
Mangat Ram,Rajma Jammu,500,gm,Rajma,606,1388317,106,108
Mangat Ram,Rajma Chitra,1,kg,Rajma,606,1388296,117.5,120
Mangat Ram,Chana Dal,500,gm,Chana Dal,605,1388308,54,55
BTW,Chana Dal,1,kg,Chana Dal,605,1125508,78.5,80
BTW,Chana Dal,500,gm,Chana Dal,605,1125510,39,40
GD,White Channa Dal,500,gm,Chana Dal,605,185719,56,58
GD,White Channa Dal,1,kg,Chana Dal,605,185721,111.5,115
GD,Channa Dal,1,kg,Chana Dal,605,185207,87,90
GD,Channa Dal,500,gm,Chana Dal,605,185208,44.5,46
24 Mantra,Chanadal,500,gm,Chana Dal,605,532169,78.5,80
24 Mantra,Kala Chana,500,gm,Chana Dal,605,532178,79,80
Tata I Shakti,Chana Dal,500,gm,Chana Dal,605,1318947,51.5,53
Rajdhani,Chana Kesari,500,gm,Chana Dal,605,232895,52,53
Mangat Ram,Toor( Arhar) Dal,1,kg,Toor Dal (Arhar),603,1388305,216,220
GD,Arhar Dal,1,kg,Toor Dal (Arhar),603,185706,184,190
GD,Arhar Dal,500,gm,Toor Dal (Arhar),603,185707,92,95
24 Mantra,Toor Dal,500,gm,Toor Dal (Arhar),603,532487,137,140
Tata I Shakti,Toor Dal,500,gm,Toor Dal (Arhar),603,1318951,117,120
Rajdhani,Arhardal,500,gm,Toor Dal (Arhar),603,232911,111,113
Mangat Ram,Safed Lobhiya,500,gm,Lobhiya,607,1388316,49,50
BTW,Safed Lobhiya,1,kg,Lobhiya,607,1125549,93.5,95
BTW,Safed Lobhiya,500,gm,Lobhiya,607,1125552,54,55
GD,Lobia Red,500,gm,Lobhiya,607,680479,58.5,60
GD,Lobia White,500,gm,Lobhiya,607,680496,48.5,50
GD,Lobia White,1,kg,Lobhiya,607,185710,97.5,99
Mangat Ram,Mix Dal,1,kg,Other Dals,610,1388303,240.5,245
Mangat Ram,Matar Safed,500,gm,Other Dals,610,1388315,31,32
Tohfa,Panhme Dal( Mix Dal),500,gm,Other Dals,610,1388319,105,107
BTW,Mix Dal,1,kg,Other Dals,610,1125371,108,110
BTW,Mix Dal,500,gm,Other Dals,610,1125374,54,55
BTW,Matar Safed,1,kg,Other Dals,610,1125354,73.5,75
BTW,Matar Safed,500,gm,Other Dals,610,1125356,34,35
BTW,Moth,1,kg,Other Dals,610,1125407,103,105
BTW,Moth,500,gm,Other Dals,610,1125410,54,55
GD,Mix Dal,1,kg,Other Dals,610,680472,134.5,139
GD,Mix Dal,500,gm,Other Dals,610,200899,67.5,70
GD,Moth Dal,500,gm,Other Dals,610,185212,63,65
GD,Malka Pink Dal,1,kg,Other Dals,610,680502,130.5,135
GD,Malka Dal,500,gm,Other Dals,610,185749,65.5,68
GD,White Beans,500,gm,Other Dals,610,185723,73.5,75
GD,Kulthi Dal,500,gm,Other Dals,610,185739,33.5,35
GD,Mutter White,500,gm,Other Dals,610,185734,32,33
GD,Malka Pink Dal,500,gm,Other Dals,610,185742,63,65
GD,Soyabean Dal,500,gm,Other Dals,610,185728,38.5,40
24 Mantra,Organic Pancharatna Dal,500,gm,Other Dals,610,532594,82.5,84
Rajdhani,Matar Hara,500,gm,Other Dals,610,232901,34,35
Rajdhani,Matar Safed,500,gm,Other Dals,610,232898,39,40
Sapphire,Almonds Covered With Milk Choco,160,gm,Almonds (Badaam),612,358756,295.5,300
Sapphire,Almonds Covered With Milk Choco,90,gm,Almonds (Badaam),612,358758,172,175
Tong Garden,Almond Salted,100,gm,Almonds (Badaam),612,358765,157.5,160
Vochelle,Assortment Hazelnuts,205,gm,Almonds (Badaam),612,358755,418.5,425
GD,Badam Grand,100,gm,Almonds (Badaam),612,447583,93,95
GD,Badam Grand,250,gm,Almonds (Badaam),612,447591,589.5,600
GD,Badam G U,500,gm,Almonds (Badaam),612,447594,491.5,500
GD,Badam Premium,500,gm,Almonds (Badaam),612,447598,452,460
GD,Badam Roast Top O Top,500,gm,Almonds (Badaam),612,185177,521,530
GD,Badam Roast Top O Top,250,gm,Almonds (Badaam),612,185178,264,270
Wonderland,Dry Fruits Almond Oven Roasted,100,gm,Almonds (Badaam),612,1059864,187,190
Farrell,Extra Virgin Olive Oil,5,Ltr,Grocery & Staples,595,928684,4530,4599
BTW,Arhar Dal,1,kg,Dals (Lentils & Beans),596,1125452,206.5,210
BTW,Arhar Dal,500,gm,Dals (Lentils & Beans),596,1125454,103,105
BTW,Lal Lobhia,500,gm,Dals (Lentils & Beans),596,1125111,49,50
BTW,Lal Malka,1,kg,Dals (Lentils & Beans),596,1125114,123,125
BTW,Lal Malka,500,gm,Dals (Lentils & Beans),596,1125325,62,63
BTW,Lal Masoor Dhuli Malka,1,kg,Dals (Lentils & Beans),596,1125328,100,102
BTW,Lal Masoor Dhuli Malka,500,gm,Dals (Lentils & Beans),596,1125330,54,55
GD,Kala Chana,1,kg,Black Chana Sabut (Kaale Chholey),609,268345,101.5,105
GD,Kala Chana,500,gm,Black Chana Sabut (Kaale Chholey),609,447641,49,50
Mangat Ram,Kala Chana,1,kg,Black Chana Sabut (Kaale Chholey),609,1388301,122.5,125
Wonderland,Dry Fruit Cashew Oven Roasted,100,gm,Cashews (Kaaju),613,1059865,147.5,150
Wonderland,Dry Fruits Cashew Roasted & Salted,200,gm,Cashews (Kaaju),613,1059862,280.5,285
Wonderland,Cashew Oven Roasted Black Paper,100,gm,Cashews (Kaaju),613,1059867,147.5,150
Wonderland,Cashew,200,gm,Cashews (Kaaju),613,360303,285.5,290
GD,Kaju S L,500,gm,Cashews (Kaaju),613,447638,496,500
GD,Kaju2 Split,250,gm,Cashews (Kaaju),613,447632,188.5,190
24 Mantra,Organic Sonamasuri Brown Rice,1,kg,Rice,621,532597,83.5,85
24 Mantra,Basmati Rice,1,kg,Rice,621,532163,168.5,170
24 Mantra,Brown Rice,1,kg,Rice,621,532165,168.5,170
24 Mantra,Poha,500,gm,Rice,621,569854,49.5,50
24 Mantra,Poha Red,500,gm,Rice,621,532484,59.5,60
24 Mantra,Sona Masuri Rice,1,kg,Rice,621,532485,84,85
24 Mantra,Organic Sona Masuri White Rice,1,kg,Rice,621,447469,84.5,85
Kohinoor,Brown Basmati Rice,1,kg,Rice,621,89444,152.5,155
Kohinoor,Charminar Basmati Rice,1,kg,Rice,621,92358,107,109
Kohinoor,Charminar Basmati Rice,5,kg,Rice,621,93826,501,525
Kohinoor,Gold Basmati Rice,1,kg,Rice,621,93999,200.5,209
Kohinoor,Gold Basmati Rice,5,kg,Rice,621,94000,969,999
Kohinoor,Platinum Basmati Rice,1,kg,Rice,621,680445,219,225
Kohinoor,Platinum Basmati Rice,5,Kg,Rice,621,93819,1209,1290
Kohinoor,Basmati Rice- Rozana,1,kg,Rice,621,809761,79.5,81
Kohinoor,Basmati Rice- Rozana,5,kg,Rice,621,89443,394,400
Kohinoor,Everyday Basmati Rice,5,kg,Rice,621,809762,512,520
Lal Qilla,Traditional Royal Basmati Rice,1,kg,Rice,621,93830,196,205
India Gate,Gate Brown Rice,1,kg,Rice,621,81040,114.5,120
India Gate,Basmati Rice Dubar,1,kg,Rice,621,1431112,104.5,107
India Gate,Brown Rice,1,kg,Rice,621,680448,119,125
India Gate,Basmati Rice- Classic,1,kg,Rice,621,81163,184.5,210
India Gate,Basmati Rice- Classic,5,kg,Rice,621,1318167,944,995
India Gate,Basmati Rice Mogra,5,kg,Rice,621,82948,259.5,295
India Gate,Basmati Rice Mogra,1,kg,Rice,621,809760,52.5,60
India Gate,Basmati Rice- Tibar,1,kg,Rice,621,809758,138,145
India Gate,Basmati Rice- Tibar,5,kg,Rice,621,1318171,659.5,695
India Gate,Basmati Rice Feast Rozana,5,kg,Rice,621,81165,444,505
India Gate,Basmati Rice- Super,5,kg,Rice,621,1318170,730.5,770
India Gate,Basmati Rice- Super,1,kg,Rice,621,81284,148,155
India Gate,Basmati Rice- Dubar,5,kg,Rice,621,81282,444,505
India Gate,Basmati Rice- Dubar,1,kg,Rice,621,81280,94,107
India Gate,Basmati Rice Mini Dubar,5,kg,Rice,621,1318172,479,505
Daawat,Dubar Basmati Rice,5,kg,Rice,621,91028,630,640
Daawat,Gold Biryani Rice,1,kg,Rice,621,81154,187.5,195
Daawat,Gold Biryani Rice,5,kg,Rice,621,81155,934,970
Daawat,Pulav Basmati Rice,1,kg,Rice,621,89422,162.5,165
Daawat,Pulav Basmati Rice,5,kg,Rice,621,89426,807.5,820
Daawat,Rozana Basmati Rice Super,1,kg,Rice,621,809756,84,96
Daawat,Rozana Basmati Rice Super,5,kg,Rice,621,92737,354.5,360
Daawat,Devaaya Basmati Rice,1,kg,Rice,621,809753,83.5,95
Daawat,Brown Basmati Rice,5,kg,Rice,621,680457,720,750
Daawat,Basmati Rice- Biryani,1,kg,Rice,621,1317709,194,199
Daawat,Basmati Rice- Biryani,5,kg,Rice,621,1317710,946.5,970
Daawat,Basmati Rice- Brown( Quick Cooking),5,kg,Rice,621,81151,714,750
Daawat,Basmati Rice- Brown( Quick Cooking),1,kg,Rice,621,1317711,165.5,170
Daawat,Basmati Rice- Rozana,1,kg,Rice,621,84166,84,96
Daawat,Basmati Rice- Rozana,5,kg,Rice,621,84181,422,480
Daawat,Basmati Rice- Super,1,kg,Rice,621,1317714,161,165
Daawat,Basmati Rice- Super,5,kg,Rice,621,81158,712.5,810
Daawat,Basmati Rice- Traditional,1,kg,Rice,621,81160,192,195
Daawat,Basmati Rice- Traditional,5,kg,Rice,621,81161,955,970
Daawat,Brown Basmati Rice,1,kg,Rice,621,680456,163,170
Rajdhani,Poha,500,gm,Rice,621,1318817,48.5,50
Radikal,Apica Basmati Rice,5,kg,Rice,621,499269,580,589
Radikal,Apica Basmati Rice P P,5,kg,Rice,621,531417,580,589
BTW,Munkka,250,gm,Other Dry Fruits,616,1125416,216.5,220
Wonderland,Pistachio,200,gm,Other Dry Fruits,616,809656,325,330
Wonderland,Dry Fruits Pistachio Roasted & Salted,200,gm,Other Dry Fruits,616,1059863,359.5,365
Wonderland,Pistachio Oven Roasted,100,gm,Other Dry Fruits,616,1059866,187,190
BTW,Anjeer,250,gm,Other Dry Fruits,616,1125446,182,185
BTW,Anjeer,500,gm,Other Dry Fruits,616,1133223,354.5,360
Golden Gate,Gate Pistachios,200,gm,Other Dry Fruits,616,358764,418.5,425
GD,Munnaka,100,gm,Other Dry Fruits,616,447664,98.5,100
GD,Peanut Diamond,200,gm,Other Dry Fruits,616,185200,49,50
Tong Garden,Cocktail Nuts,110,gm,Other Dry Fruits,616,360307,157.5,160
Tong Garden,Fresh Roasted,170,gm,Other Dry Fruits,616,358766,118,120
GD,Kishmish,250,gm,Raisins (Kishmish),614,447642,149,150
GD,Kishmish T R,100,gm,Raisins (Kishmish),614,447645,59,60
GD,Kishmish T R,250,gm,Raisins (Kishmish),614,447649,148.5,150
GD,Makhana,100,gm,Makhaanas,615,511881,74,75
BTW,Makhana,100,gm,Makhaanas,615,1125347,83.5,85
BTW,Makhana,250,gm,Makhaanas,615,1125349,147.5,150
Nutrela,High Protein Soya Granules,200,gm,Soya Chunks & Granules,618,85024,39,40
Nutrela,Soya- Chunks,200,gm,Soya Chunks & Granules,618,809880,39,40
Nutrela,High Protein Soya Mini Chunks,200,gm,Soya Chunks & Granules,618,83915,39,40
Nutrela,Instant- Soya Chunks,180,gm,Soya Chunks & Granules,618,1318578,39,40
Nutrela,Instant- Soya Chunks,200,gm,Soya Chunks & Granules,618,199964,39,40
Nutrela,Instant- Soya Chunks,20,gm,Soya Chunks & Granules,618,200925,39,40
Nutrela,High Protein Soya Mini Chunks,200,gm,Soya Chunks & Granules,618,1318577,39,40
Rajdhani,Atta,10,kg,Wheat Flour (Atta),622,1125572,325,330
Rajdhani,Atta,5,kg,Wheat Flour (Atta),622,1125573,172,175
Rajdhani,Atta,2,kg,Wheat Flour (Atta),622,1127358,68.5,70
Aashirvaad,Atta With Multi Grain,5,kg,Wheat Flour (Atta),622,1431180,225,235
Aashirvaad,Whole Wheat Atta,5,kg,Wheat Flour (Atta),622,1431182,165.5,173
Aashirvaad,Whole Wheat Atta,10,kg,Wheat Flour (Atta),622,85073,304.5,340
Aashirvaad,Chakki Atta,5,kg,Wheat Flour (Atta),622,680524,155,173
Aashirvaad,Select( Sharbati) Atta,5,kg,Wheat Flour (Atta),622,81950,210.5,235
Aashirvaad,Select( Sharbati) Atta,10,kg,Wheat Flour (Atta),622,1317446,441,460
Ahaar,Super Atta,5,kg,Wheat Flour (Atta),622,1317462,235,245
Ahaar,Super Atta,10,kg,Wheat Flour (Atta),622,81268,443.5,462
Ahaar,Super Atta,2,kg,Wheat Flour (Atta),622,93801,95.5,98
Ahaar,Whole Wheat Atta,5,kg,Wheat Flour (Atta),622,680520,169.5,174
Ahaar,Whole Wheat Atta,2,kg,Wheat Flour (Atta),622,680522,69,71
Ahaar,Whole Wheat Atta,10,kg,Wheat Flour (Atta),622,680519,322,330
Patanjali,Atta,5,kg,Wheat Flour (Atta),622,1178841,142,145
GD,Atta Lose,50,kg,Wheat Flour (Atta),622,185176,1135,1150
Shakti Bhog,Atta,5,kg,Wheat Flour (Atta),622,81131,149.5,170
Shakti Bhog,Atta,10,kg,Wheat Flour (Atta),622,81129,294.5,335
Pillsbury,Atta- Chakki Fresh,10,kg,Wheat Flour (Atta),622,1318777,316.5,330
Pillsbury,Atta- Chakki Fresh,5,kg,Wheat Flour (Atta),622,1431183,158,165
Pillsbury,Atta- Multigrain,2,kg,Wheat Flour (Atta),622,1370692,227,237
Pillsbury,Atta- Multigrain,5,kg,Wheat Flour (Atta),622,109103,219,225
Nature Fresh,Sampoorna Chakki Atta,10,kg,Wheat Flour (Atta),622,232929,334.5,340
Sampoorna,Organic Urad Dal Mogar,500,gm,Organic Dals & Pulses,635,199965,83.5,85
Sampoorna,Organic Arhar Dal,500,gm,Organic Dals & Pulses,635,199968,133.5,136
Sampoorna,Organic Moong Dal Whole,500,gm,Organic Dals & Pulses,635,199969,88.5,90
Sampoorna,Organic Chana Dal,500,gm,Organic Dals & Pulses,635,199970,71.5,73
Sampoorna,Organic Moong Dal Split,500,gm,Organic Dals & Pulses,635,199971,102,104
Sampoorna,Organic Masoor Malka Dal,500,gm,Organic Dals & Pulses,635,199973,87.5,89
Sampoorna,Organic Masoor Dal Split,500,gm,Organic Dals & Pulses,635,199974,87.5,89
Sampoorna,Organic Rajma Chitra,500,gm,Organic Dals & Pulses,635,199966,108,110
Sampoorna,Organic Urad Dal Whole Black,500,gm,Organic Dals & Pulses,635,199960,97.5,99
Sampoorna,Organic Urad Dal Chilka,500,gm,Organic Dals & Pulses,635,199963,92.5,94
Sampoorna,Organic Kabuli Chana,500,gm,Organic Dals & Pulses,635,532566,88.5,90
24 Mantra,Organic- Kabuli Channa,500,gm,Organic Dals & Pulses,635,81212,93.5,95
Hello,Organic Flax Seed,250,gm,Organic Dals & Pulses,635,532663,64,65
Hello,Organic Chitra Rajma,500,gm,Organic Dals & Pulses,635,532649,108,110
Hello,Organic Red Rajma,500,gm,Organic Dals & Pulses,635,532682,97.5,99
Hello,Organic Arhar Dal,500,gm,Organic Dals & Pulses,635,532638,83.5,85
Hello,Organic Kabuli Chana,500,gm,Organic Dals & Pulses,635,532668,97.5,99
Hello,Organic Kala Chana,500,gm,Organic Dals & Pulses,635,532670,68.5,70
Hello,Organic Masoor Whole,500,gm,Organic Dals & Pulses,635,532675,73.5,75
Hello,Organic Masoor Malka,500,gm,Organic Dals & Pulses,635,532674,68.5,70
Hello,Organic Masoor Dhuli,500,gm,Organic Dals & Pulses,635,532673,68.5,70
Hello,Organic Urad Whole,500,gm,Organic Dals & Pulses,635,532689,68.5,70
Hello,Organic Urad Chilka,500,gm,Organic Dals & Pulses,635,532687,68.5,70
Hello,Organic Urad Dhuli,500,gm,Organic Dals & Pulses,635,532688,73.5,75
Hello,Organic Moong Whole,500,gm,Organic Dals & Pulses,635,532679,88.5,90
Hello,Organic Moong Chilka,500,gm,Organic Dals & Pulses,635,532676,83.5,85
Hello,Organic Moong Dhuli,500,gm,Organic Dals & Pulses,635,532678,93.5,95
Hello,Organic Daliya Raw,500,gm,Organic Dals & Pulses,635,532653,39,40
Hello,Organic Daliya Roasted,500,gm,Organic Dals & Pulses,635,532659,44,45
24 Mantra,Organic- Masoor Dal,500,gm,Organic Dals & Pulses,635,532533,127.5,130
24 Mantra,Organic Dal- Moong,500,gm,Organic Dals & Pulses,635,809652,108,110
24 Mantra,Organic Dal- Tur,500,gm,Organic Dals & Pulses,635,94005,137,140
24 Mantra,Organic Roasted Dal- Bengal Gram,200,gm,Organic Dals & Pulses,635,91775,39,40
24 Mantra,Organic Rajma- Chitkabra,500,gm,Organic Dals & Pulses,635,81216,98.5,100
24 Mantra,Organic Urad Dal White Split,500,gm,Organic Dals & Pulses,635,1125381,108,110
24 Mantra,Organic- Brown Chana,500,gm,Organic Dals & Pulses,635,532579,59,60
24 Mantra,Organic Dal- Moong Whole,500,gm,Organic Dals & Pulses,635,1125335,108,110
24 Mantra,Organic Urad White Whole Dal,500,gm,Organic Dals & Pulses,635,199937,108,110
24 Mantra,Organic Urad Dal Split Black,500,gm,Organic Dals & Pulses,635,809653,108,110
24 Mantra,Organic Chana Dal,500,gm,Organic Dals & Pulses,635,185786,78.5,80
24 Mantra,Organic Kala Chana Sabut,500,gm,Organic Dals & Pulses,635,185788,88.5,90
24 Mantra,Organic Masoor Dal,500,gm,Organic Dals & Pulses,635,185801,78.5,80
24 Mantra,Organic Moong Dal Chilka,500,gm,Organic Dals & Pulses,635,185790,108,110
24 Mantra,Organic Rajma,500,gm,Organic Dals & Pulses,635,185791,98.5,100
24 Mantra,Organic Tur Dal,500,gm,Organic Dals & Pulses,635,185792,137,140
24 Mantra,Organic Urad Dal Chilka,500,gm,Organic Dals & Pulses,635,185794,117.5,120
24 Mantra,Organic Toor Dal,500,gm,Organic Dals & Pulses,635,185713,137,140
24 Mantra,O R G A N I C K A B U L I C H A N A,500,gm,Organic Dals & Pulses,635,1125343,128,130
24 Mantra,Organic Urad Whole Dal,500,gm,Organic Dals & Pulses,635,809654,78.5,80
Rajdhani,Besan,1,kg,Besan,625,982222,111,113
Rajdhani,Besan Grade-1,500,gm,Besan,625,1125574,45,46
Rajdhani,Besan,500,gm,Besan,625,1318815,55.5,57
Rajdhani,Besan,1,kg,Besan,625,84996,110,113
Shakti Bhog,Besan,500,gm,Besan,625,83044,54,56
Shakti,Bhog Besan,500,gm,Besan,625,1370694,58.5,60
Patanjali,Besan,500,gm,Besan,625,1178847,54,55
24 Mantra,Besan,500,gm,Besan,625,532164,74,75
Ahaar,Besan,500,gm,Besan,625,83029,56.5,58
Ahaar,Besan,1,kg,Besan,625,809186,117,120
Brown & Polson,Flour- Corn,500,gm,Corn Flour (Makkey ka Atta),623,809256,75.5,77
Brown & Polson,Flour- Corn,100,gm,Corn Flour (Makkey ka Atta),623,1430981,24,25
Tops,Cornflour,100,gm,Corn Flour (Makkey ka Atta),623,809257,25,26
Ahaar,Maida,500,gm,Maida,626,1317460,31,32
Ahaar,Maida,1,Kg,Maida,626,1099508,51,52
Rajdhani,Maida,500,gm,Maida,626,81166,29,30
Ahaar,Maize Flour Aata,1,Kg,Other Flours,628,1099509,45,46
24 Mantra,Organic Flour- Jowar,500,gm,Other Flours,628,1125342,44,45
MTR,Breakfast Mix- Dosa,500,gm,Other Flours,628,1318472,71,73
MTR,Breakfast Mix- Dosa,200,gm,Other Flours,628,809657,41,42
MTR,Breakfast Mix- Rava Dosa,500,gm,Other Flours,628,1318476,72.5,75
MTR,Mix- Khaman Dhokla,180,gm,Other Flours,628,1318489,40.5,42
MTR,Mix- Khaman Dhokla,200,gm,Other Flours,628,85002,41,42
MTR,Breakfast Mix- Oats Upma,180,gm,Other Flours,628,1318474,48.5,50
MTR,Breakfast Mix- Oats Upma,170,gm,Other Flours,628,1318473,27,28
Rajdhani,Sooji,500,gm,Sooji,627,1318818,30,31
Ahaar,Sooji,500,gm,Sooji,627,81141,29.5,32
GD,Sooji,500,gm,Sooji,627,447674,25,26
Ahaar,Dalia,500,gm,Daliya,629,83079,38,39
Ahaar,Dalia Roasted,500,gm,Daliya,629,1317459,41,43
Patanjali,Dalia,500,gm,Daliya,629,1178850,19.5,20
24 Mantra,Organic- Poha,500,gm,Organic Rice & Flours,639,91759,49,50
24 Mantra,Organic Poha- Red,500,gm,Organic Rice & Flours,639,81415,59,60
24 Mantra,Organic Rice- White Basmati,1,kg,Organic Rice & Flours,639,94003,169,170
